frame_idx,timestamp_sec,torchere,class_name,confidence,qualite,x1,y1,x2,y2,dark_ratio,flame_ratio,smoke_ratio,mean_intensity,classif_source
124,4.960,Torchere A,Medium-Flare,0.4019,bonne,320,197,359,224,0.0,0.085,0.318,0.823,hsv
125,5.000,Torchere B,Medium-Flare,0.5589,bonne,143,208,167,230,0.0,0.127,0.439,0.786,hsv
126,5.040,Torchere B,Medium-Flare,0.4234,bonne,146,205,167,229,0.0,0.141,0.407,0.788,hsv
127,5.080,Torchere B,Medium-Flare,0.5236,bonne,147,206,168,227,0.0,0.2,0.433,0.792,hsv
128,5.120,Torchere B,Medium-Flare,0.5106,bonne,147,205,168,225,0.0,0.202,0.362,0.798,hsv
128,5.120,Torchere A,Medium-Flare,0.4710,bonne,333,196,359,216,0.0,0.212,0.179,0.867,hsv
129,5.160,Torchere B,Medium-Flare,0.4970,bonne,148,204,168,223,0.0,0.234,0.324,0.806,hsv
129,5.160,Torchere A,Medium-Flare,0.5780,bonne,335,194,359,215,0.0,0.248,0.187,0.868,hsv
130,5.200,Torchere A,Medium-Flare,0.6595,bonne,334,190,359,216,0.0,0.197,0.305,0.849,hsv
131,5.240,Torchere A,Medium-Flare,0.6453,bonne,330,188,359,215,0.0,0.132,0.33,0.834,hsv
132,5.280,Torchere A,Medium-Flare,0.6052,bonne,326,186,358,215,0.0,0.086,0.483,0.823,hsv
133,5.320,Torchere B,Medium-Flare,0.5357,bonne,143,200,166,222,0.0,0.223,0.425,0.8,hsv
133,5.320,Torchere A,Medium-Flare,0.6254,bonne,322,187,358,216,0.0,0.086,0.404,0.818,hsv
134,5.360,Torchere B,Medium-Flare,0.5465,bonne,144,200,165,222,0.0,0.219,0.383,0.804,hsv
134,5.360,Torchere A,Medium-Flare,0.5377,bonne,320,186,357,215,0.0,0.085,0.42,0.815,hsv
135,5.400,Torchere B,Medium-Flare,0.5302,bonne,142,199,165,220,0.0,0.193,0.414,0.795,hsv
135,5.400,Torchere A,Medium-Flare,0.5483,bonne,329,188,357,213,0.0,0.153,0.364,0.829,hsv
136,5.440,Torchere B,Medium-Flare,0.6274,bonne,143,197,165,220,0.0,0.156,0.443,0.778,hsv
136,5.440,Torchere A,Medium-Flare,0.5723,bonne,322,186,357,214,0.0,0.116,0.427,0.817,hsv
137,5.480,Torchere B,Medium-Flare,0.6109,bonne,142,198,164,219,0.0,0.171,0.424,0.787,hsv
137,5.480,Torchere A,Medium-Flare,0.5799,bonne,330,185,357,212,0.0,0.167,0.442,0.83,hsv
138,5.520,Torchere B,Medium-Flare,0.5350,bonne,143,199,164,219,0.0,0.176,0.426,0.797,hsv
138,5.520,Torchere A,Medium-Flare,0.5254,bonne,326,186,357,212,0.0,0.145,0.439,0.825,hsv
139,5.560,Torchere B,Medium-Flare,0.5337,bonne,142,198,163,219,0.0,0.172,0.449,0.784,hsv
139,5.560,Torchere A,Medium-Flare,0.4040,bonne,322,185,357,211,0.0,0.121,0.426,0.824,hsv
140,5.600,Torchere B,Medium-Flare,0.5531,bonne,143,198,162,218,0.0,0.221,0.371,0.791,hsv
140,5.600,Torchere A,Medium-Flare,0.5376,bonne,318,185,356,211,0.0,0.107,0.374,0.826,hsv
141,5.640,Torchere B,Medium-Flare,0.6282,bonne,142,197,161,218,0.0,0.241,0.429,0.777,hsv
