frame_idx,timestamp_sec,torchere,class_name,confidence,qualite,x1,y1,x2,y2,dark_ratio,flame_ratio,smoke_ratio,mean_intensity
346,11.545,Torchere A,Light-Flare,0.4803,moyenne,380,83,421,122,0.0,0.243,0.649,0.696
346,11.545,Torchere B,Medium-Flare,0.6307,moyenne,670,127,691,163,0.0,0.194,0.68,0.652
347,11.578,Torchere C,Medium-Flare,0.4951,moyenne,70,69,90,100,0.015,0.095,0.795,0.638
347,11.578,Torchere A,Medium-Flare,0.7773,moyenne,380,87,418,120,0.0,0.266,0.604,0.709
347,11.578,Torchere B,Medium-Flare,0.6406,moyenne,670,126,692,168,0.0,0.154,0.703,0.642
348,11.612,Torchere A,Medium-Flare,0.7795,moyenne,380,86,419,121,0.0,0.244,0.653,0.692
348,11.612,Torchere B,Medium-Flare,0.5357,moyenne,670,124,692,169,0.0,0.12,0.744,0.632
349,11.645,Torchere C,Medium-Flare,0.4150,moyenne,70,67,89,100,0.014,0.093,0.818,0.643
349,11.645,Torchere A,Medium-Flare,0.7222,moyenne,382,88,419,121,0.0,0.248,0.661,0.691
350,11.678,Torchere C,Medium-Flare,0.4083,moyenne,70,68,89,100,0.015,0.095,0.811,0.644
350,11.678,Torchere A,Medium-Flare,0.7533,moyenne,384,89,420,121,0.0,0.244,0.648,0.697
351,11.712,Torchere A,Medium-Flare,0.6939,moyenne,383,87,421,122,0.0,0.224,0.675,0.685
352,11.745,Torchere A,Medium-Flare,0.7328,moyenne,382,89,421,122,0.0,0.239,0.66,0.687
353,11.778,Torchere A,Medium-Flare,0.7037,moyenne,382,91,421,122,0.0,0.241,0.661,0.696
354,11.812,Torchere A,Medium-Flare,0.7401,moyenne,382,91,422,122,0.0,0.235,0.688,0.692
355,11.845,Torchere A,Medium-Flare,0.7659,moyenne,381,90,423,122,0.0,0.216,0.695,0.685
356,11.879,Torchere A,Medium-Flare,0.7714,moyenne,381,89,422,121,0.0,0.21,0.684,0.685
357,11.912,Torchere A,Medium-Flare,0.7721,moyenne,379,90,423,121,0.0,0.213,0.692,0.684
358,11.945,Torchere A,Medium-Flare,0.7119,moyenne,380,90,421,121,0.0,0.193,0.69,0.688
359,11.979,Torchere A,Medium-Flare,0.7247,moyenne,382,91,421,121,0.0,0.195,0.704,0.694
360,12.012,Torchere A,Medium-Flare,0.7677,moyenne,385,89,421,121,0.0,0.177,0.707,0.688
360,12.012,Torchere B,Medium-Flare,0.5200,moyenne,665,126,693,167,0.0,0.044,0.838,0.614
361,12.045,Torchere A,Medium-Flare,0.7250,moyenne,383,90,423,121,0.0,0.169,0.739,0.673
361,12.045,Torchere B,Medium-Flare,0.5657,moyenne,662,125,693,169,0.0,0.007,0.894,0.593
362,12.079,Torchere C,Medium-Flare,0.4461,moyenne,69,67,90,98,0.006,0.095,0.773,0.665
362,12.079,Torchere A,Medium-Flare,0.7665,moyenne,385,88,423,121,0.0,0.137,0.77,0.659
363,12.112,Torchere C,Medium-Flare,0.5191,moyenne,65,66,91,98,0.006,0.076,0.822,0.653
363,12.112,Torchere A,Medium-Flare,0.7349,moyenne,384,89,422,122,0.0,0.098,0.778,0.661
364,12.145,Torchere C,Medium-Flare,0.5966,moyenne,65,66,91,98,0.006,0.083,0.831,0.652
364,12.145,Torchere A,Medium-Flare,0.6997,moyenne,385,88,422,124,0.004,0.078,0.782,0.653
365,12.179,Torchere C,Medium-Flare,0.5744,moyenne,65,65,91,98,0.007,0.083,0.836,0.652
365,12.179,Torchere A,Medium-Flare,0.7198,moyenne,384,86,423,124,0.004,0.058,0.81,0.647
366,12.212,Torchere C,Medium-Flare,0.5823,moyenne,68,65,91,98,0.008,0.094,0.808,0.653
366,12.212,Torchere A,Medium-Flare,0.7293,moyenne,382,86,424,123,0.0,0.096,0.814,0.651
367,12.246,Torchere C,Medium-Flare,0.4616,moyenne,70,68,90,98,0.01,0.118,0.755,0.667
367,12.246,Torchere A,Medium-Flare,0.7439,moyenne,392,90,422,123,0.0,0.227,0.656,0.713
368,12.279,Torchere A,Medium-Flare,0.7582,moyenne,392,89,423,123,0.0,0.247,0.633,0.714
369,12.312,Torchere A,Medium-Flare,0.7403,moyenne,391,89,422,122,0.0,0.267,0.58,0.734
370,12.346,Torchere C,Medium-Flare,0.4259,moyenne,70,70,89,99,0.016,0.118,0.771,0.666
370,12.346,Torchere A,Medium-Flare,0.6373,moyenne,391,89,421,122,0.0,0.28,0.556,0.743
371,12.379,Torchere C,Medium-Flare,0.5583,moyenne,72,73,89,100,0.024,0.153,0.697,0.673
371,12.379,Torchere A,Medium-Flare,0.5731,moyenne,389,89,420,121,0.0,0.303,0.556,0.737
372,12.412,Torchere C,Medium-Flare,0.5586,moyenne,71,69,90,100,0.02,0.115,0.73,0.657
372,12.412,Torchere A,Medium-Flare,0.7594,moyenne,389,89,419,120,0.0,0.304,0.573,0.733
373,12.446,Torchere C,Medium-Flare,0.5962,moyenne,71,68,90,99,0.012,0.115,0.74,0.664
373,12.446,Torchere A,Medium-Flare,0.6846,moyenne,389,89,420,119,0.0,0.295,0.603,0.726
374,12.479,Torchere C,Medium-Flare,0.6462,moyenne,70,66,90,99,0.011,0.102,0.78,0.658
374,12.479,Torchere A,Medium-Flare,0.7081,moyenne,389,90,420,120,0.0,0.263,0.623,0.713
375,12.513,Torchere C,Medium-Flare,0.6458,moyenne,70,68,90,98,0.008,0.112,0.718,0.675
375,12.513,Torchere A,Medium-Flare,0.7347,moyenne,389,89,421,120,0.0,0.247,0.647,0.704
376,12.546,Torchere C,Medium-Flare,0.7025,moyenne,64,65,91,99,0.01,0.07,0.842,0.647
376,12.546,Torchere A,Medium-Flare,0.7246,moyenne,387,88,423,121,0.0,0.223,0.684,0.686
376,12.546,Torchere B,Medium-Flare,0.4567,moyenne,665,127,695,170,0.0,0.008,0.928,0.583
377,12.579,Torchere C,Medium-Flare,0.5146,moyenne,68,65,90,99,0.012,0.083,0.845,0.646
377,12.579,Torchere A,Medium-Flare,0.7476,moyenne,384,87,423,121,0.0,0.199,0.696,0.684
378,12.613,Torchere C,Medium-Flare,0.5633,moyenne,68,66,91,99,0.012,0.083,0.848,0.644
378,12.613,Torchere A,Medium-Flare,0.7274,moyenne,382,87,424,122,0.0,0.187,0.718,0.678
379,12.646,Torchere C,Medium-Flare,0.4891,moyenne,69,66,90,99,0.01,0.088,0.834,0.645
379,12.646,Torchere A,Medium-Flare,0.7217,moyenne,381,87,423,121,0.0,0.183,0.701,0.683
380,12.679,Torchere C,Medium-Flare,0.5320,moyenne,70,70,90,99,0.012,0.11,0.797,0.651
380,12.679,Torchere A,Medium-Flare,0.7321,moyenne,381,86,423,122,0.0,0.177,0.728,0.674
380,12.679,Torchere B,Medium-Flare,0.4527,moyenne,667,131,692,167,0.0,0.024,0.889,0.601
381,12.713,Torchere A,Medium-Flare,0.6778,moyenne,379,88,424,121,0.0,0.156,0.736,0.672
382,12.746,Torchere A,Medium-Flare,0.7340,moyenne,378,95,422,120,0.0,0.218,0.67,0.692
383,12.779,Torchere A,Medium-Flare,0.6541,moyenne,377,96,422,120,0.0,0.245,0.667,0.698
384,12.813,Torchere A,Medium-Flare,0.6874,moyenne,379,96,421,120,0.0,0.259,0.642,0.704
385,12.846,Torchere A,Medium-Flare,0.6872,moyenne,378,96,421,120,0.0,0.256,0.635,0.707
386,12.880,Torchere C,Medium-Flare,0.4325,moyenne,71,70,89,100,0.019,0.117,0.776,0.654
386,12.880,Torchere A,Medium-Flare,0.6671,moyenne,377,93,421,120,0.0,0.215,0.686,0.685
386,12.880,Torchere B,Medium-Flare,0.4838,moyenne,667,120,692,169,0.0,0.003,0.953,0.582
387,12.913,Torchere C,Medium-Flare,0.4420,moyenne,70,67,88,100,0.003,0.114,0.808,0.654
387,12.913,Torchere A,Medium-Flare,0.6731,moyenne,378,91,420,121,0.0,0.187,0.749,0.676
387,12.913,Torchere B,Medium-Flare,0.4151,moyenne,665,126,692,169,0.0,0.002,0.954,0.581
388,12.946,Torchere C,Medium-Flare,0.4274,moyenne,70,68,89,100,0.016,0.112,0.801,0.646
388,12.946,Torchere A,Medium-Flare,0.7055,moyenne,388,92,420,120,0.0,0.268,0.654,0.706
389,12.980,Torchere C,Medium-Flare,0.4209,moyenne,72,70,88,100,0.004,0.131,0.779,0.663
389,12.980,Torchere A,Medium-Flare,0.6867,moyenne,388,93,421,120,0.0,0.268,0.63,0.714
390,13.013,Torchere C,Medium-Flare,0.6062,moyenne,72,70,90,100,0.019,0.104,0.781,0.643
390,13.013,Torchere A,Medium-Flare,0.7582,moyenne,387,92,422,121,0.0,0.249,0.667,0.699
390,13.013,Torchere B,Medium-Flare,0.4450,moyenne,664,127,692,168,0.0,0.0,0.961,0.577
391,13.046,Torchere C,Medium-Flare,0.5508,moyenne,72,71,90,100,0.023,0.111,0.768,0.646
391,13.046,Torchere A,Medium-Flare,0.7640,moyenne,388,93,423,121,0.0,0.272,0.623,0.716
391,13.046,Torchere B,Medium-Flare,0.6720,moyenne,668,128,692,168,0.0,0.0,0.92,0.594
392,13.080,Torchere C,Medium-Flare,0.4486,moyenne,72,70,89,100,0.022,0.127,0.753,0.656
392,13.080,Torchere A,Medium-Flare,0.7709,moyenne,386,92,424,122,0.0,0.265,0.641,0.706
392,13.080,Torchere B,Medium-Flare,0.6590,moyenne,668,127,692,162,0.0,0.029,0.85,0.609
393,13.113,Torchere A,Medium-Flare,0.6926,moyenne,386,91,423,121,0.0,0.294,0.616,0.72
393,13.113,Torchere B,Medium-Flare,0.7003,moyenne,667,126,693,162,0.0,0.047,0.847,0.615
394,13.146,Torchere C,Medium-Flare,0.4160,moyenne,70,68,89,100,0.018,0.109,0.786,0.65
394,13.146,Torchere A,Medium-Flare,0.7092,moyenne,387,91,424,121,0.0,0.299,0.593,0.723
394,13.146,Torchere B,Medium-Flare,0.6693,moyenne,668,124,693,162,0.0,0.083,0.803,0.623
395,13.180,Torchere A,Medium-Flare,0.7330,moyenne,387,90,424,121,0.0,0.303,0.588,0.72
395,13.180,Torchere B,Medium-Flare,0.5978,moyenne,668,126,693,162,0.0,0.128,0.764,0.639
396,13.213,Torchere A,Medium-Flare,0.7578,moyenne,387,88,423,122,0.0,0.299,0.62,0.712
396,13.213,Torchere B,Medium-Flare,0.4506,moyenne,666,124,694,161,0.0,0.131,0.769,0.63
397,13.247,Torchere C,Medium-Flare,0.5421,moyenne,61,60,90,99,0.005,0.056,0.863,0.633
397,13.247,Torchere A,Medium-Flare,0.6802,moyenne,389,88,422,121,0.0,0.332,0.575,0.726
398,13.280,Torchere C,Medium-Flare,0.5510,moyenne,62,59,90,99,0.006,0.056,0.867,0.633
398,13.280,Torchere A,Medium-Flare,0.5928,moyenne,390,88,421,121,0.0,0.356,0.545,0.734
399,13.313,Torchere C,Medium-Flare,0.5822,moyenne,61,61,90,99,0.006,0.059,0.877,0.635
399,13.313,Torchere A,Medium-Flare,0.6454,moyenne,389,88,421,121,0.0,0.339,0.565,0.728
399,13.313,Torchere B,Medium-Flare,0.5964,moyenne,666,124,695,172,0.0,0.116,0.82,0.624
400,13.347,Torchere C,Medium-Flare,0.4258,moyenne,64,60,90,100,0.012,0.062,0.874,0.632
400,13.347,Torchere A,Medium-Flare,0.7281,moyenne,388,87,420,121,0.0,0.316,0.603,0.719
400,13.347,Torchere B,Medium-Flare,0.7021,moyenne,668,123,694,168,0.0,0.145,0.772,0.639
401,13.380,Torchere C,Medium-Flare,0.5734,moyenne,71,68,90,99,0.01,0.11,0.783,0.656
401,13.380,Torchere A,Medium-Flare,0.7681,moyenne,387,85,422,121,0.0,0.265,0.642,0.705
401,13.380,Torchere B,Medium-Flare,0.6923,moyenne,668,125,695,168,0.0,0.16,0.75,0.646
402,13.413,Torchere C,Medium-Flare,0.6028,moyenne,69,66,89,98,0.008,0.091,0.791,0.663
402,13.413,Torchere A,Medium-Flare,0.7839,moyenne,386,86,422,122,0.0,0.266,0.651,0.699
402,13.413,Torchere B,Medium-Flare,0.6575,moyenne,665,121,695,167,0.0,0.143,0.785,0.63
403,13.447,Torchere C,Medium-Flare,0.5314,moyenne,69,65,89,99,0.009,0.082,0.834,0.655
403,13.447,Torchere A,Medium-Flare,0.7667,moyenne,385,86,422,122,0.0,0.252,0.657,0.699
403,13.447,Torchere B,Medium-Flare,0.5655,moyenne,664,121,694,165,0.0,0.136,0.785,0.629
404,13.480,Torchere A,Medium-Flare,0.7163,moyenne,385,88,422,122,0.0,0.247,0.64,0.703
404,13.480,Torchere B,Medium-Flare,0.6386,moyenne,665,121,694,163,0.0,0.116,0.801,0.626
405,13.514,Torchere A,Medium-Flare,0.7415,moyenne,385,86,422,122,0.0,0.24,0.665,0.696
405,13.514,Torchere B,Medium-Flare,0.6502,moyenne,665,119,694,165,0.0,0.1,0.816,0.617
406,13.547,Torchere C,Medium-Flare,0.5484,moyenne,71,70,91,99,0.009,0.097,0.79,0.649
406,13.547,Torchere A,Medium-Flare,0.7487,moyenne,386,86,423,123,0.001,0.223,0.669,0.693
406,13.547,Torchere B,Medium-Flare,0.5990,moyenne,665,119,694,169,0.0,0.057,0.878,0.603
407,13.580,Torchere C,Medium-Flare,0.4744,moyenne,71,68,91,99,0.006,0.089,0.808,0.646
407,13.580,Torchere A,Medium-Flare,0.7457,moyenne,386,88,423,123,0.001,0.26,0.649,0.706
407,13.580,Torchere B,Medium-Flare,0.6173,moyenne,667,118,693,168,0.0,0.035,0.905,0.598
408,13.614,Torchere A,Medium-Flare,0.7492,moyenne,386,89,424,123,0.001,0.281,0.637,0.711
408,13.614,Torchere B,Medium-Flare,0.6192,moyenne,666,116,693,170,0.0,0.008,0.941,0.583
409,13.647,Torchere A,Medium-Flare,0.7482,moyenne,385,88,424,123,0.001,0.272,0.645,0.709
409,13.647,Torchere B,Medium-Flare,0.6193,moyenne,665,115,693,170,0.0,0.001,0.973,0.577
