frame_idx,timestamp_sec,torchere,class_name,confidence,qualite,x1,y1,x2,y2,dark_ratio,flame_ratio,smoke_ratio,mean_intensity,classif_source
56,1.869,Torchere C,Light-Flare,0.8643,moyenne,289,88,353,320,,,,,svm
57,1.902,Torchere A,Light-Flare,0.8392,moyenne,168,218,204,331,,,,,svm
57,1.902,Torchere B,Light-Flare,0.3036,bonne,285,321,310,351,,,,,svm
57,1.902,Torchere C,Light-Flare,0.8813,moyenne,288,77,355,321,,,,,svm
58,1.935,Torchere A,Light-Flare,0.8453,bonne,168,216,205,331,,,,,svm
58,1.935,Torchere C,Light-Flare,0.8780,moyenne,289,64,352,322,,,,,svm
59,1.969,Torchere A,Light-Flare,0.7871,bonne,168,218,203,331,,,,,svm
59,1.969,Torchere C,Light-Flare,0.8679,moyenne,288,60,352,321,,,,,svm
60,2.002,Torchere A,Light-Flare,0.8092,moyenne,169,246,198,331,,,,,svm
60,2.002,Torchere C,Light-Flare,0.8689,moyenne,289,53,355,321,,,,,svm
61,2.035,Torchere A,Light-Flare,0.8137,moyenne,169,246,199,331,,,,,svm
61,2.035,Torchere C,Light-Flare,0.8751,moyenne,289,44,359,321,,,,,svm
62,2.069,Torchere A,Light-Flare,0.8043,moyenne,169,244,199,331,,,,,svm
62,2.069,Torchere C,Light-Flare,0.8571,moyenne,290,88,357,321,,,,,svm
63,2.102,Torchere A,Light-Flare,0.8189,moyenne,168,242,200,331,,,,,svm
63,2.102,Torchere B,Light-Flare,0.3314,bonne,285,322,309,351,,,,,svm
63,2.102,Torchere C,Light-Flare,0.8729,moyenne,289,75,357,319,,,,,svm
64,2.135,Torchere A,Light-Flare,0.8368,moyenne,168,239,203,331,,,,,svm
64,2.135,Torchere C,Light-Flare,0.8657,moyenne,289,70,356,321,,,,,svm
65,2.169,Torchere A,Light-Flare,0.8565,moyenne,168,237,205,330,,,,,svm
65,2.169,Torchere C,Light-Flare,0.8448,moyenne,289,70,356,321,,,,,svm
66,2.202,Torchere A,Light-Flare,0.8645,moyenne,168,236,206,330,,,,,svm
66,2.202,Torchere B,Light-Flare,0.4272,bonne,285,317,310,352,,,,,svm
66,2.202,Torchere C,Light-Flare,0.8433,moyenne,290,89,353,321,,,,,svm
67,2.236,Torchere A,Light-Flare,0.8541,moyenne,168,235,205,330,,,,,svm
67,2.236,Torchere C,Light-Flare,0.8463,moyenne,290,77,350,322,,,,,svm
68,2.269,Torchere A,Light-Flare,0.8561,bonne,167,232,205,331,,,,,svm
68,2.269,Torchere C,Light-Flare,0.8435,moyenne,290,64,353,321,,,,,svm
69,2.302,Torchere A,Light-Flare,0.8571,moyenne,167,229,206,331,,,,,svm
69,2.302,Torchere C,Light-Flare,0.8420,moyenne,291,56,355,321,,,,,svm
70,2.336,Torchere A,Light-Flare,0.8639,bonne,167,224,207,332,,,,,svm
70,2.336,Torchere C,Light-Flare,0.8615,moyenne,291,51,356,321,,,,,svm
71,2.369,Torchere A,Light-Flare,0.8530,bonne,166,222,206,332,,,,,svm
71,2.369,Torchere B,Light-Flare,0.4477,bonne,285,322,308,352,,,,,svm
71,2.369,Torchere C,Light-Flare,0.8787,moyenne,289,45,357,321,,,,,svm
72,2.402,Torchere A,Light-Flare,0.7237,bonne,166,219,205,332,,,,,svm
72,2.402,Torchere A,Medium-Flare,0.4279,bonne,166,219,206,332,,,,,svm
72,2.402,Torchere B,Light-Flare,0.6219,bonne,285,322,309,352,,,,,svm
72,2.402,Torchere C,Light-Flare,0.8619,moyenne,289,35,358,321,,,,,svm
73,2.436,Torchere A,Light-Flare,0.8318,bonne,166,220,205,332,,,,,svm
73,2.436,Torchere B,Light-Flare,0.4925,bonne,285,322,309,352,,,,,svm
73,2.436,Torchere C,Light-Flare,0.8673,moyenne,288,79,356,320,,,,,svm
74,2.469,Torchere A,Light-Flare,0.7823,moyenne,168,241,197,332,,,,,svm
74,2.469,Torchere B,Light-Flare,0.5459,bonne,284,321,311,352,,,,,svm
74,2.469,Torchere C,Light-Flare,0.8662,moyenne,288,69,356,320,,,,,svm
75,2.502,Torchere A,Light-Flare,0.7621,moyenne,167,238,197,332,,,,,svm
75,2.502,Torchere B,Light-Flare,0.3781,bonne,284,320,312,352,,,,,svm
75,2.502,Torchere C,Light-Flare,0.8704,moyenne,288,62,357,321,,,,,svm
76,2.536,Torchere A,Light-Flare,0.7230,bonne,167,238,197,333,,,,,svm
76,2.536,Torchere C,Light-Flare,0.8740,moyenne,288,54,356,321,,,,,svm
77,2.569,Torchere A,Light-Flare,0.7921,moyenne,167,255,196,334,,,,,svm
77,2.569,Torchere B,Light-Flare,0.3130,bonne,284,323,306,351,,,,,svm
77,2.569,Torchere C,Light-Flare,0.8751,moyenne,288,46,353,323,,,,,svm
78,2.603,Torchere A,Light-Flare,0.7938,bonne,165,256,197,333,,,,,svm
78,2.603,Torchere C,Light-Flare,0.8753,moyenne,288,36,350,323,,,,,svm
79,2.636,Torchere A,Light-Flare,0.8160,bonne,165,252,197,333,,,,,svm
79,2.636,Torchere C,Light-Flare,0.8604,moyenne,283,32,351,322,,,,,svm
80,2.669,Torchere A,Light-Flare,0.8162,bonne,165,250,197,333,,,,,svm
80,2.669,Torchere C,Light-Flare,0.8645,moyenne,280,46,350,322,,,,,svm
81,2.703,Torchere A,Light-Flare,0.8262,moyenne,164,246,198,333,,,,,svm
81,2.703,Torchere C,Light-Flare,0.8712,moyenne,279,37,351,323,,,,,svm
81,2.703,Torchere B,Light-Flare,0.3272,bonne,284,322,305,352,,,,,svm
82,2.736,Torchere A,Light-Flare,0.8298,moyenne,164,242,199,333,,,,,svm
82,2.736,Torchere C,Light-Flare,0.8083,moyenne,281,90,348,323,,,,,svm
82,2.736,Torchere B,Light-Flare,0.4278,bonne,283,321,305,352,,,,,svm
83,2.769,Torchere A,Light-Flare,0.8394,moyenne,163,236,199,333,,,,,svm
83,2.769,Torchere C,Light-Flare,0.8589,moyenne,279,100,349,323,,,,,svm
84,2.803,Torchere A,Light-Flare,0.8352,moyenne,163,236,199,333,,,,,svm
84,2.803,Torchere B,Light-Flare,0.8698,moyenne,278,85,348,325,,,,,svm
84,2.803,Torchere B,Light-Flare,0.2949,moyenne,283,320,304,353,,,,,svm
85,2.836,Torchere A,Light-Flare,0.8228,moyenne,163,247,197,333,,,,,svm
85,2.836,Torchere C,Light-Flare,0.8660,moyenne,277,72,347,322,,,,,svm
86,2.870,Torchere A,Light-Flare,0.8221,moyenne,163,247,196,333,,,,,svm
86,2.870,Torchere C,Light-Flare,0.8808,moyenne,277,59,349,323,,,,,svm
87,2.903,Torchere A,Light-Flare,0.8267,moyenne,162,244,196,333,,,,,svm
87,2.903,Torchere C,Light-Flare,0.8737,moyenne,277,53,347,324,,,,,svm
88,2.936,Torchere A,Light-Flare,0.8195,moyenne,162,238,196,333,,,,,svm
88,2.936,Torchere C,Light-Flare,0.8507,moyenne,278,53,344,323,,,,,svm
88,2.936,Torchere B,Light-Flare,0.3187,bonne,282,323,304,352,,,,,svm
89,2.970,Torchere A,Light-Flare,0.8380,moyenne,161,233,198,332,,,,,svm
89,2.970,Torchere C,Light-Flare,0.8418,moyenne,275,52,345,323,,,,,svm
89,2.970,Torchere B,Light-Flare,0.4095,bonne,282,322,304,352,,,,,svm
90,3.003,Torchere A,Light-Flare,0.8236,bonne,161,228,198,331,,,,,svm
90,3.003,Torchere C,Light-Flare,0.8193,moyenne,275,52,342,323,,,,,svm
90,3.003,Torchere B,Light-Flare,0.3386,bonne,282,321,304,352,,,,,svm
91,3.036,Torchere A,Light-Flare,0.8381,bonne,160,231,197,331,,,,,svm
91,3.036,Torchere C,Light-Flare,0.7794,moyenne,275,52,343,321,,,,,svm
91,3.036,Torchere B,Light-Flare,0.4693,bonne,282,321,303,352,,,,,svm
92,3.070,Torchere A,Light-Flare,0.7919,moyenne,161,256,193,332,,,,,svm
92,3.070,Torchere C,Light-Flare,0.8282,moyenne,282,51,344,323,,,,,svm
92,3.070,Torchere B,Light-Flare,0.5861,bonne,282,320,303,353,,,,,svm
93,3.103,Torchere A,Light-Flare,0.8165,moyenne,161,252,193,332,,,,,svm
93,3.103,Torchere C,Light-Flare,0.8297,moyenne,281,46,345,320,,,,,svm
93,3.103,Torchere B,Light-Flare,0.6303,bonne,282,320,303,352,,,,,svm
94,3.136,Torchere A,Light-Flare,0.8274,moyenne,162,248,193,332,,,,,svm
94,3.136,Torchere B,Light-Flare,0.4046,bonne,281,319,303,353,,,,,svm
94,3.136,Torchere C,Light-Flare,0.8207,moyenne,286,90,342,321,,,,,svm
95,3.170,Torchere A,Light-Flare,0.8189,moyenne,161,245,193,332,,,,,svm
95,3.170,Torchere C,Light-Flare,0.8157,moyenne,284,91,344,321,,,,,svm
96,3.203,Torchere A,Light-Flare,0.8285,moyenne,161,239,192,332,,,,,svm
96,3.203,Torchere C,Light-Flare,0.8200,moyenne,282,88,346,321,,,,,svm
97,3.237,Torchere A,Light-Flare,0.8220,moyenne,161,233,192,331,,,,,svm
97,3.237,Torchere C,Light-Flare,0.8527,moyenne,280,81,347,323,,,,,svm
98,3.270,Torchere A,Light-Flare,0.8315,moyenne,160,231,193,332,,,,,svm
98,3.270,Torchere C,Light-Flare,0.8670,moyenne,279,76,346,325,,,,,svm
99,3.303,Torchere A,Light-Flare,0.8309,moyenne,160,230,194,332,,,,,svm
99,3.303,Torchere C,Light-Flare,0.8738,moyenne,280,71,345,327,,,,,svm
100,3.337,Torchere A,Light-Flare,0.8308,moyenne,160,230,193,331,,,,,svm
100,3.337,Torchere B,Light-Flare,0.3180,bonne,280,322,306,352,,,,,svm
100,3.337,Torchere C,Light-Flare,0.8688,moyenne,281,64,342,326,,,,,svm
101,3.370,Torchere A,Light-Flare,0.8292,moyenne,160,229,194,332,,,,,svm
101,3.370,Torchere C,Light-Flare,0.8628,moyenne,281,59,343,325,,,,,svm
102,3.403,Torchere A,Light-Flare,0.8440,moyenne,159,227,195,331,,,,,svm
102,3.403,Torchere C,Light-Flare,0.8834,moyenne,281,53,344,324,,,,,svm
103,3.437,Torchere A,Light-Flare,0.8459,bonne,159,223,196,331,,,,,svm
103,3.437,Torchere C,Light-Flare,0.8946,moyenne,279,53,346,324,,,,,svm
103,3.437,Torchere B,Light-Flare,0.3263,bonne,279,326,301,352,,,,,svm
104,3.470,Torchere A,Light-Flare,0.8393,moyenne,158,220,197,332,,,,,svm
104,3.470,Torchere C,Light-Flare,0.8772,moyenne,278,49,347,324,,,,,svm
104,3.470,Torchere B,Light-Flare,0.2843,bonne,279,326,301,351,,,,,svm
105,3.504,Torchere A,Light-Flare,0.8509,bonne,157,215,198,331,,,,,svm
105,3.504,Torchere C,Light-Flare,0.8710,moyenne,277,46,350,324,,,,,svm
106,3.537,Torchere A,Light-Flare,0.8389,bonne,158,205,200,331,,,,,svm
106,3.537,Torchere C,Light-Flare,0.8855,moyenne,276,41,349,323,,,,,svm
107,3.570,Torchere A,Light-Flare,0.6679,bonne,157,200,193,332,,,,,svm
107,3.570,Torchere C,Light-Flare,0.8897,moyenne,276,32,349,323,,,,,svm
107,3.570,Torchere B,Light-Flare,0.3359,bonne,279,322,301,351,,,,,svm
108,3.604,Torchere A,Light-Flare,0.8041,moyenne,157,229,190,332,,,,,svm
108,3.604,Torchere C,Light-Flare,0.8690,moyenne,277,29,347,323,,,,,svm
108,3.604,Torchere B,Light-Flare,0.3809,bonne,278,322,301,352,,,,,svm
109,3.637,Torchere A,Light-Flare,0.7864,moyenne,157,228,191,331,,,,,svm
109,3.637,Torchere B,Light-Flare,0.3783,bonne,278,322,299,351,,,,,svm
109,3.637,Torchere C,Light-Flare,0.8811,moyenne,279,95,346,323,,,,,svm
110,3.670,Torchere A,Light-Flare,0.7942,bonne,156,223,191,332,,,,,svm
110,3.670,Torchere B,Light-Flare,0.5098,bonne,278,321,301,351,,,,,svm
110,3.670,Torchere C,Light-Flare,0.8799,moyenne,279,90,345,320,,,,,svm
111,3.704,Torchere A,Light-Flare,0.7953,moyenne,156,247,188,332,,,,,svm
111,3.704,Torchere B,Light-Flare,0.6107,bonne,277,320,300,351,,,,,svm
111,3.704,Torchere C,Light-Flare,0.8782,moyenne,280,81,344,322,,,,,svm
112,3.737,Torchere A,Light-Flare,0.8130,moyenne,156,248,187,332,,,,,svm
112,3.737,Torchere B,Light-Flare,0.8584,moyenne,279,107,343,324,,,,,svm
112,3.737,Torchere B,Light-Flare,0.6138,moyenne,276,319,301,351,,,,,svm
113,3.770,Torchere A,Light-Flare,0.8052,moyenne,156,245,187,331,,,,,svm
113,3.770,Torchere B,Light-Flare,0.5634,bonne,276,318,301,352,,,,,svm
113,3.770,Torchere C,Light-Flare,0.8655,moyenne,278,112,345,320,,,,,svm
114,3.804,Torchere A,Light-Flare,0.8105,moyenne,155,242,188,332,,,,,svm
114,3.804,Torchere B,Light-Flare,0.3547,bonne,275,319,295,352,,,,,svm
114,3.804,Torchere C,Light-Flare,0.8759,moyenne,279,113,346,319,,,,,svm
115,3.837,Torchere A,Light-Flare,0.8097,moyenne,155,241,188,331,,,,,svm
115,3.837,Torchere B,Light-Flare,0.3021,bonne,275,322,295,351,,,,,svm
115,3.837,Torchere C,Light-Flare,0.8710,moyenne,277,104,344,320,,,,,svm
116,3.871,Torchere A,Light-Flare,0.8026,moyenne,154,237,188,331,,,,,svm
116,3.871,Torchere B,Light-Flare,0.3391,bonne,275,321,296,352,,,,,svm
116,3.871,Torchere C,Light-Flare,0.8747,bonne,277,98,344,320,,,,,svm
117,3.904,Torchere A,Light-Flare,0.8296,moyenne,155,232,189,330,,,,,svm
117,3.904,Torchere B,Light-Flare,0.4114,bonne,274,318,297,352,,,,,svm
117,3.904,Torchere C,Light-Flare,0.8673,moyenne,276,90,344,318,,,,,svm
118,3.937,Torchere A,Light-Flare,0.8320,moyenne,153,229,189,330,,,,,svm
118,3.937,Torchere B,Light-Flare,0.2935,bonne,271,317,297,352,,,,,svm
118,3.937,Torchere C,Light-Flare,0.8764,moyenne,277,80,343,320,,,,,svm
119,3.971,Torchere A,Light-Flare,0.7984,bonne,153,225,188,330,,,,,svm
119,3.971,Torchere B,Light-Flare,0.8754,moyenne,274,69,343,321,,,,,svm
119,3.971,Torchere B,Light-Flare,0.3785,moyenne,271,315,294,352,,,,,svm
120,4.004,Torchere A,Light-Flare,0.8078,moyenne,150,232,188,331,,,,,svm
