frame_idx,timestamp_sec,torchere,class_name,confidence,qualite,x1,y1,x2,y2,dark_ratio,flame_ratio,smoke_ratio,mean_intensity,classif_source
156,6.240,Torchere A,Light-Flare,0.8300,bonne,419,200,471,263,0.0,0.672,0.0,0.839,hsv
157,6.280,Torchere A,Light-Flare,0.8349,bonne,417,199,470,263,0.0,0.695,0.0,0.816,hsv
158,6.320,Torchere A,Light-Flare,0.8320,bonne,418,199,470,264,0.0,0.709,0.0,0.816,hsv
159,6.360,Torchere A,Light-Flare,0.8282,bonne,419,202,470,264,0.0,0.703,0.0,0.838,hsv
160,6.400,Torchere A,Light-Flare,0.8264,bonne,419,205,471,265,0.0,0.691,0.0,0.85,hsv
161,6.440,Torchere A,Light-Flare,0.8381,bonne,418,205,471,265,0.0,0.689,0.0,0.849,hsv
162,6.480,Torchere A,Light-Flare,0.8428,bonne,417,204,471,265,0.0,0.699,0.0,0.841,hsv
163,6.520,Torchere A,Light-Flare,0.8436,bonne,416,205,471,266,0.0,0.693,0.0,0.839,hsv
164,6.560,Torchere A,Light-Flare,0.8385,bonne,415,205,471,266,0.0,0.689,0.001,0.837,hsv
165,6.600,Torchere A,Light-Flare,0.8458,bonne,414,204,470,266,0.0,0.699,0.0,0.831,hsv
166,6.640,Torchere A,Light-Flare,0.8560,bonne,413,204,470,265,0.0,0.691,0.0,0.825,hsv
167,6.680,Torchere A,Light-Flare,0.8482,bonne,411,205,470,265,0.0,0.687,0.0,0.814,hsv
168,6.720,Torchere A,Light-Flare,0.8535,bonne,411,206,469,265,0.0,0.683,0.0,0.82,hsv
169,6.760,Torchere A,Light-Flare,0.8498,bonne,409,203,469,265,0.0,0.711,0.0,0.787,hsv
170,6.800,Torchere A,Light-Flare,0.8485,bonne,407,200,469,265,0.0,0.707,0.0,0.755,hsv
171,6.840,Torchere A,Light-Flare,0.8470,bonne,406,198,469,265,0.0,0.68,0.0,0.726,hsv
172,6.880,Torchere A,Light-Flare,0.8338,bonne,406,196,469,265,0.0,0.646,0.0,0.702,hsv
173,6.920,Torchere A,Light-Flare,0.8500,bonne,401,196,469,265,0.0,0.605,0.0,0.669,hsv
174,6.960,Torchere A,Light-Flare,0.8117,bonne,417,209,469,264,0.0,0.681,0.0,0.829,hsv
175,7.000,Torchere A,Light-Flare,0.8317,bonne,417,211,468,265,0.0,0.666,0.0,0.843,hsv
176,7.040,Torchere A,Light-Flare,0.8412,bonne,417,210,468,266,0.0,0.679,0.0,0.839,hsv
177,7.080,Torchere A,Light-Flare,0.8455,bonne,416,210,468,264,0.0,0.669,0.0,0.849,hsv
178,7.120,Torchere A,Light-Flare,0.8411,bonne,415,211,467,265,0.0,0.673,0.0,0.855,hsv
179,7.160,Torchere A,Light-Flare,0.8358,bonne,414,211,468,264,0.0,0.679,0.0,0.855,hsv
180,7.200,Torchere A,Light-Flare,0.8309,bonne,413,210,467,264,0.0,0.692,0.0,0.854,hsv
181,7.240,Torchere A,Light-Flare,0.8307,bonne,412,212,467,263,0.0,0.675,0.0,0.874,hsv
182,7.280,Torchere A,Light-Flare,0.8275,bonne,412,210,465,264,0.0,0.667,0.0,0.877,hsv
183,7.320,Torchere A,Light-Flare,0.8343,bonne,412,209,466,263,0.0,0.669,0.0,0.882,hsv
184,7.360,Torchere A,Light-Flare,0.8424,bonne,409,208,466,263,0.0,0.688,0.0,0.875,hsv
185,7.400,Torchere A,Light-Flare,0.8334,bonne,409,208,464,263,0.0,0.66,0.0,0.887,hsv
186,7.440,Torchere A,Light-Flare,0.8352,bonne,406,207,465,263,0.0,0.681,0.0,0.866,hsv
187,7.480,Torchere A,Light-Flare,0.8389,bonne,407,207,463,265,0.0,0.672,0.0,0.86,hsv
188,7.520,Torchere A,Light-Flare,0.8384,bonne,406,207,464,262,0.0,0.664,0.0,0.854,hsv
189,7.560,Torchere A,Light-Flare,0.8526,bonne,405,204,462,264,0.0,0.689,0.0,0.817,hsv
190,7.600,Torchere A,Light-Flare,0.8612,bonne,403,203,462,264,0.0,0.7,0.0,0.79,hsv
191,7.640,Torchere A,Light-Flare,0.8647,bonne,401,202,462,265,0.0,0.693,0.0,0.758,hsv
192,7.680,Torchere A,Light-Flare,0.8600,bonne,401,202,463,265,0.0,0.68,0.0,0.745,hsv
193,7.720,Torchere A,Light-Flare,0.8572,bonne,399,200,463,264,0.0,0.644,0.0,0.72,hsv
194,7.760,Torchere A,Light-Flare,0.8515,bonne,397,198,462,265,0.0,0.615,0.0,0.692,hsv
195,7.800,Torchere A,Light-Flare,0.8524,bonne,396,197,462,265,0.0,0.615,0.0,0.683,hsv
196,7.840,Torchere A,Light-Flare,0.8487,bonne,395,195,462,265,0.0,0.623,0.0,0.674,hsv
197,7.880,Torchere A,Light-Flare,0.8379,bonne,392,195,462,264,0.0,0.628,0.0,0.667,hsv
198,7.920,Torchere A,Light-Flare,0.8154,bonne,392,195,461,264,0.0,0.633,0.0,0.671,hsv
199,7.960,Torchere A,Light-Flare,0.8034,bonne,407,211,461,265,0.0,0.699,0.0,0.838,hsv
200,8.000,Torchere A,Light-Flare,0.8128,bonne,410,210,461,264,0.0,0.683,0.0,0.854,hsv
201,8.040,Torchere A,Light-Flare,0.8075,bonne,410,210,460,263,0.0,0.674,0.0,0.864,hsv
202,8.080,Torchere A,Light-Flare,0.8086,bonne,407,210,459,263,0.0,0.692,0.0,0.855,hsv
203,8.120,Torchere A,Light-Flare,0.8300,bonne,406,211,459,263,0.0,0.696,0.0,0.86,hsv
204,8.160,Torchere A,Light-Flare,0.8372,bonne,404,212,459,264,0.0,0.703,0.0,0.856,hsv
205,8.200,Torchere A,Light-Flare,0.8289,bonne,404,211,459,263,0.0,0.697,0.0,0.854,hsv
206,8.240,Torchere A,Light-Flare,0.8151,bonne,405,211,459,262,0.0,0.686,0.0,0.862,hsv
207,8.280,Torchere A,Light-Flare,0.8149,bonne,405,210,458,263,0.0,0.684,0.0,0.86,hsv
208,8.320,Torchere A,Light-Flare,0.8222,bonne,405,210,458,263,0.0,0.676,0.0,0.863,hsv
209,8.360,Torchere A,Light-Flare,0.8328,bonne,404,209,457,263,0.0,0.671,0.0,0.865,hsv
210,8.400,Torchere A,Light-Flare,0.8294,bonne,403,208,457,262,0.0,0.677,0.0,0.862,hsv
211,8.440,Torchere A,Light-Flare,0.8354,bonne,403,208,456,261,0.0,0.654,0.0,0.876,hsv
212,8.480,Torchere A,Light-Flare,0.8390,bonne,401,207,456,261,0.0,0.661,0.0,0.869,hsv
213,8.520,Torchere A,Light-Flare,0.8489,bonne,399,206,456,261,0.0,0.684,0.0,0.868,hsv
214,8.560,Torchere A,Light-Flare,0.8368,bonne,399,206,456,261,0.0,0.684,0.0,0.879,hsv
215,8.600,Torchere A,Light-Flare,0.8448,bonne,396,205,454,262,0.0,0.695,0.0,0.865,hsv
216,8.640,Torchere A,Light-Flare,0.8331,bonne,394,205,454,262,0.0,0.708,0.0,0.856,hsv
217,8.680,Torchere A,Light-Flare,0.8159,bonne,398,208,453,262,0.0,0.661,0.0,0.89,hsv
218,8.720,Torchere A,Light-Flare,0.8209,bonne,398,210,453,262,0.0,0.643,0.0,0.894,hsv
219,8.760,Torchere A,Light-Flare,0.8348,bonne,396,210,451,263,0.0,0.64,0.0,0.874,hsv
220,8.800,Torchere A,Light-Flare,0.8451,bonne,396,209,451,263,0.0,0.668,0.0,0.86,hsv
221,8.840,Torchere A,Light-Flare,0.8456,bonne,394,210,450,263,0.0,0.678,0.0,0.847,hsv
222,8.880,Torchere A,Light-Flare,0.8264,bonne,395,211,450,263,0.0,0.671,0.0,0.853,hsv
223,8.920,Torchere A,Light-Flare,0.8296,bonne,395,211,450,263,0.0,0.669,0.0,0.853,hsv
